ST31	lenoch	ST3	documentation systems and information systems in the subject field
ST4	lenoch	ST	theory & method
ST41	lenoch	ST4	general aspects
ST42	lenoch	ST4	inductive statistics
ST43	lenoch	ST4	deductive statistics
ST44	lenoch	ST4	probability
ST45	lenoch	ST4	distribution - variables - inequality
ST46	lenoch	ST4	inference
ST47	lenoch	ST4	sampling surveys
ST48	lenoch	ST4	constraints - fitting - forecasts
ST49	lenoch	ST4	diagrams
ST5	lenoch	ST	economic statistics
ST51	lenoch	ST5	input-output tables
ST52	lenoch	ST5	price statistics
ST53	lenoch	ST5	wage statistics
ST54	lenoch	ST5	financial statistics
ST55	lenoch	ST5	statistics on professions
ST6	lenoch	ST	operational statistics
ST7	lenoch	ST	population statistics - social statistics
ST71	lenoch	ST7	employment statistics & unemployment statistics
ST72	lenoch	ST7	family budget statistics
ST73	lenoch	ST7	population statistics (sn: methodological aspects; us: for statistics applied to demography, see: TS4)
ST8	lenoch	ST	transport statistics
ST81	lenoch	ST8	goods transport statistics
ST82	lenoch	ST8	tourism statistics
ST83	lenoch	ST8	traffic statistics
ST9	lenoch	ST	medical statistics
STA	lenoch	ST	agricultural statistics - forestry statistics - fishery statistics
STB	lenoch	ST	educational statistics - cultural statistics - sports statistics
STB1	lenoch	STB	education statistics
STB2	lenoch	STB	sports statistics
STB3	lenoch	STB	cultural statistics
STC	lenoch	ST	industrial statistics - building statistics
STC1	lenoch	STC	industrial statistics
STC2	lenoch	STC	building statistics
STD	lenoch	ST	political statistics
STE	lenoch	ST	Eurostat programme
STE1	lenoch	STE	general statistics
STE2	lenoch	STE	economy & finance
STE3	lenoch	STE	population & social conditions
STE4	lenoch	STE	energy & industry
STE5	lenoch	STE	Agriculture & Forestry - Fishery
STE6	lenoch	STE	Foreign trade
STE7	lenoch	STE	services & transport
STE8	lenoch	STE	environment
STE9	lenoch	STE	miscellaneous
STF	lenoch	ST	research statistics & development statistics
STG	lenoch	ST	geographical statistics - geological statistics - meteorological statistics
STH	lenoch	ST	environmental statistics
STJ	lenoch	ST	legal aspects
STK	lenoch	ST	puudub
STY	lenoch	ST	education & training
STZ	lenoch	ST	professions & careers
TE	lenoch	-	Technology - Engineering
TE1	lenoch	TE	general aspects of the subject field
TE2	lenoch	TE	organisations in the subject field
TE3	lenoch	TE	publications in the subject field
TE31	lenoch	TE3	documentation systems and information systems in the subject field
TE4	lenoch	TE	research & development (rf: theoretical aspects of research, see: GE4; inventions & discoveries. see: GE9)
TE41	lenoch	TE4	engineering techniques
TE5	lenoch	TE	design - prototyping
TE51	lenoch	TE5	design
TE52	lenoch	TE5	prototyping
TE6	lenoch	TE	materials science
TE61	lenoch	TE6	mechanics
TE62	lenoch	TE6	strength of materials
TE63	lenoch	TE6	nanomaterials
TE7	lenoch	TE	packaging techniques
TE71	lenoch	TE7	packaging (rf: packaging materials, see: INO)
TE72	lenoch	TE7	labelling
TE73	lenoch	TE7	health aspects of packaging and wrapping
TE8	lenoch	TE	transport & handling - warehousing
TE81	lenoch	TE8	internal transport & handling
TE82	lenoch	TE8	warehousing
TE9	lenoch	TE	maintenance - preservation
TE91	lenoch	TE9	maintenance
TE92	lenoch	TE9	preservation
TEA	lenoch	TE	processing & preparation
TEA1	lenoch	TEA	increase in the surface area of solid matter
TEA2	lenoch	TEA	filtering
TEA3	lenoch	TEA	separation
TEA4	lenoch	TEA	gas cleaning
TEA5	lenoch	TEA	mechanical processing of solid matter
TEA6	lenoch	TEA	fluidised bed reactors & fluidised bed processing
TEA7	lenoch	TEA	thermal separation of solid matter
TEA8	lenoch	TEA	thermal separation
TEA9	lenoch	TEA	diffusion separation
TEAA	lenoch	TEA	chemical treatment (sn: production techniques; research aspects; rf: chemical processes, see: CH)
TEB	lenoch	TE	heating technology
TEC	lenoch	TE	technology - construction methods - assembling
TED	lenoch	TE	industrial design (sn: engineering aspects; rf: artistic design, see: ARD)
TEE	lenoch	TE	production technology - process engineering
TEE1	lenoch	TEE	production technology
TEE2	lenoch	TEE	process engineering (sn: design of process plants)
TEE3	lenoch	TEE	process control systems
TEE4	lenoch	TEE	process control
TEF	lenoch	TE	cryogenic engineering; low temperature engineering
TEG	lenoch	TE	techno-geography
TEH	lenoch	TE	testing methods
TEH1	lenoch	TEH	laboratory engineering
TEI	lenoch	TE	working of synthetic materials - shaping of synthetic materials - treating of synthetic materials
TEI1	lenoch	TEI	surface treatment - impregnation
TEI2	lenoch	TEI	moulding
TEI3	lenoch	TEI	welding - bonding (rf: adhesives, see: IC92)
TEJ	lenoch	TE	legal aspects
TEK	lenoch	TE	metal machining technology (rf: MG & SI)
TEK1	lenoch	TEK	forming
TEK2	lenoch	TEK	casting
TEK3	lenoch	TEK	ceramic technology (us: powder metallurgy, see: SI8)
TEK4	lenoch	TEK	cutting
TEK5	lenoch	TEK	cutting techniques
TEK6	lenoch	TEK	surface treatment
TEK7	lenoch	TEK	external shapes of finished or semi-finished products
TEL	lenoch	TE	vacuum technology - high pressure technology
TEL1	lenoch	TEL	vacuum technology
TEL2	lenoch	TEL	high pressure technology
TEM	lenoch	TE	pyrotechnics
TEM1	lenoch	TEM	pyrolysis
TEM2	lenoch	TEM	implosions - explosions
TEQ	lenoch	TE	puudub
TEY	lenoch	TE	education & training
TEZ	lenoch	TE	professions & careers
TR	lenoch	-	Transport
TR1	lenoch	TR	general aspects of the subject field
TR2	lenoch	TR	organisations in the subject field
TR3	lenoch	TR	publications in the subject field
TR31	lenoch	TR3	documentation systems and information systems in the subject field
TR4	lenoch	TR	railways - rolling stock
TR41	lenoch	TR4	rolling stock
TR42	lenoch	TR4	line equipment
TR43	lenoch	TR4	infrastructure (rf: building of infrastructure, see: BAB)
TR44	lenoch	TR4	types of railway
TR45	lenoch	TR4	railway maintenance
TR46	lenoch	TR4	railway management
TR5	lenoch	TR	land transport (sn: other than railways)
TR51	lenoch	TR5	road transport & road vehicles
TR52	lenoch	TR5	land transport infrastructure
TR53	lenoch	TR5	traffic control
TR54	lenoch	TR5	special land transport
TR55	lenoch	TR5	pedestrians & cyclists
TR56	lenoch	TR5	motor vehicle maintenance (rf: motor vehicle industry, see: INT1)
TR6	lenoch	TR	inland waterway traffic
TR61	lenoch	TR6	inland waterway infrastructure
TR62	lenoch	TR6	inland waterway services
TR63	lenoch	TR6	ship maintenance (rf: ship building, see: INT3)
TR7	lenoch	TR	maritime traffic; seaborne traffic
TR71	lenoch	TR7	maritime traffic infrastructure
TR72	lenoch	TR7	maritime traffic services
TR73	lenoch	TR7	ship maintenance (rf: ship building, see: INT3)
TR8	lenoch	TR	air traffic
TR81	lenoch	TR8	air traffic infrastructure
TR82	lenoch	TR8	air traffic control
TR83	lenoch	TR8	airline operation
TR84	lenoch	TR8	aircraft maintenance (rf: aircraft industry, see: INT4)
TR9	lenoch	TR	space travel
TR91	lenoch	TR9	space travel infrastructure
TR92	lenoch	TR9	space travel infrastructure
TRA	lenoch	TR	vehicle disposal - ship disposal - aircraft disposal (rf: vehicle industry, see: INT)
TRB	lenoch	TR	traffic routes (nt: other than railways)
TRC	lenoch	TR	navigation (sn: orientation; rf: navigation technique & equipment, see: OO)
TRD	lenoch	TR	freight; goods traffic
TRE	lenoch	TR	transport safety
TRF	lenoch	TR	transport services
TRG	lenoch	TR	registration
TRH	lenoch	TR	transport of dangerous substances
TRH1	lenoch	TRH	nuclear cargo transport
TRJ	lenoch	TR	legal aspects
TRK	lenoch	TR	transport business
TRK1	lenoch	TRK	transport company representation
TRK2	lenoch	TRK	transport company management
TRK3	lenoch	TRK	transport company financing
TRK4	lenoch	TRK	transport company operation
TRK5	lenoch	TRK	transport company marketing
TRK6	lenoch	TRK	transport company service
TRL	lenoch	TR	tourism
TRM	lenoch	TR	transport systems
TRN	lenoch	TR	transport policy
TRY	lenoch	TR	training & education
TRZ	lenoch	TR	professions & careers
TS	lenoch	-	Land Ownership & Property Ownership - Demography - Housing(rf: living space, see: ERC)
TS1	lenoch	TS	general aspects of the subject field
TS2	lenoch	TS	organisations in the subject field
TS3	lenoch	TS	publications in the subject field
TS31	lenoch	TS3	documentation systems and information systems in the subject field
TS4	lenoch	TS	land reform (sn: spatial arrangement; rf: architectural aspects, see: BA4)
TS5	lenoch	TS	land ownership & property ownership (rf: expropriation, see: AD5)
TS51	lenoch	TS5	state property
TS52	lenoch	TS5	private property
TS6	lenoch	TS	real estate transactions
TS7	lenoch	TS	mortgages
TS8	lenoch	TS	housing
TS9	lenoch	TS	demography
TS91	lenoch	TS9	population
TS92	lenoch	TS9	age distribution
TS93	lenoch	TS9	morbidity
TS94	lenoch	TS9	population statistics (sn: applied statistics; us: statistical methods, see: ST73)
TSA	lenoch	TS	housing conditions (sn: health aspects of housing)
TSB	lenoch	TS	settlement (sn: living conditions; us: for building & architecture, see: BA4)
TSJ	lenoch	TS	legal aspects
TSW	lenoch	TS	man & society
TSY	lenoch	TS	training & education
TSZ	lenoch	TS	profession & careers
TV	lenoch	-	Labour - Employment - Working Conditions & Ergonomics
TV1	lenoch	TV	general aspects of the subject field
TV11	lenoch	TV1	organisational aspects & scientific organisation
TV12	lenoch	TV1	labour & skills
TV2	lenoch	TV	organisations in the subject field
TV21	lenoch	TV2	professional organisations & professional associations
TV3	lenoch	TV	publications in the subject field
TV31	lenoch	TV3	documentation systems and information systems in the subject field
TV4	lenoch	TV	employment - conditions of employment - participation
TV41	lenoch	TV4	worker participation; codetermination
TV42	lenoch	TV4	personnel policy - conditions of employment
TV43	lenoch	TV4	workers & labour
TV44	lenoch	TV4	unemployment
TV5	lenoch	TV	remuneration
TV6	lenoch	TV	working conditions (sn: factors affecting productivity; rf: occupational hygiene, see: ME9)
TV7	lenoch	TV	safety at work
TV71	lenoch	TV7	labour inspection
TV72	lenoch	TV7	occupational hazards; industrial hazards
TV8	lenoch	TV	labour market; job market; employment market
TV9	lenoch	TV	ergonomics & work analysis
TVA	lenoch	TV	working hours - leisure time
TVB	lenoch	TV	labour disputes
TVC	lenoch	TV	professional life - career
TVD	lenoch	TV	training (sn: occupational aspects; us: for Vocational Training - Career Education,see: EDB)
TVJ	lenoch	TV	legal aspects
TVY	lenoch	TV	education & training (sn: only in relation to Employment - Working Conditions & Ergonomics)
TVZ	lenoch	TV	professions & careers (sn: only in relation to Employment - Working Conditions & Ergonomics)
XC	lenoch	-	puudub
SF	lenoch	-	puudub
XM	lenoch	-	puudub
XS	lenoch	-	puudub
XU	lenoch	-	puudub
